Row Created Date Time, Sponsor Name, Sponsor Code, Agency Name, Agency Code,Facility Name, Facility Code, Program Name, Program Code, Populations Served, Agency Phone, Program Phone,  Program Address 1, Program Address 2, Program City, Program State, Program Zip, Operating Certificate Required?, Program Tier, Operating Certificate Duration, Program County, Program Region, Program Type Description, Program Category Description, Program Subcategory Description,Location
04/27/2018 09:52:56 AM,NYS ARC Oneida-Lewis County Chapter,000126,NYS ARC Oneida-Lewis County Chapter,40550,NYS ARC Oneida-Lewis County Chapter,6128,Ongoing Integrated Supported Employment,003,Adults,(315)735-6477,(315)735-6477x1641,245 Genesee Street,,Utica,NY,13501-3401,N,,,Oneida,Central New York,Ongoing Integrated Supported Employment Services,Support,Vocational,"245 Genesee Street
Utica, NY 13501-3401
(43.100138, -75.233793)"
04/27/2018 09:52:56 AM,Oneida County Department of Mental Health,326099,Oneida County Department of Mental Health,70210,Oneida County Department of Mental Health,6874,Advocacy,009,,(315)768-3660,(315)768-3660,120 Airline Street,Suite 200,Oriskany,NY,13424,N,,,Oneida,Central New York,Advocacy/Support Services,Support,Self-Help,"120 Airline Street
Oriskany, NY 13424
(43.148593, -75.380117)"
04/27/2018 09:52:56 AM,Oneida County Department of Mental Health,326099,Oneida County Department of Mental Health,70210,Oneida County Department of Mental Health,6874,Family Support Services - Children and Family,008,Children Adolescents Adults,(315)768-3660,(315)768-3660,120 Airline Street,Suite 200,Oriskany,NY,13424,N,,,Oneida,Central New York,Family Support Services - Children & Family,Support,General Support,"120 Airline Street
Oriskany, NY 13424
(43.148593, -75.380117)"
04/27/2018 09:52:56 AM,Rescue Mission of Utica Inc.,628099,Rescue Mission of Utica Inc.,36280,Rescue Mission of Utica Inc.,8931,Enriched Living Center,430,Adults,(315)735-1645,Not Available,,,,NY,,Y,1,36,Oneida,Central New York,SRO Community Residence,Residential,Treatment Program,
04/27/2018 09:52:56 AM,Rescue Mission of Utica Inc.,628099,Rescue Mission of Utica Inc.,36280,Rescue Mission of Utica Inc.,8931,Rescue Mission SP/SRO ESSHI,001,Adults,(315)735-1645,Not Available,,,,NY,,N,,,Oneida,Central New York,Supported/Single Room Occupancy (SRO),Residential,Unlicensed Housing,
04/27/2018 09:52:56 AM,Resource Center for Independent Living,020400,Resource Center for Independent Living,20400,Resource Center for Independent Living,8488,Health Home Care Management,009,Children Adolescents,(315)797-4642,(315)797-4642,409 Columbia St,,Utica,NY,13503,N,,,Oneida,Central New York,Health Home Care Management,Support,Care Coordination,"409 Columbia St
Utica, NY 13503
(43.103024, -75.236302)"
04/27/2018 09:52:56 AM,Resource Center for Independent Living,020400,Resource Center for Independent Living,20400,Resource Center for Independent Living,8488,Health Home Non-Medicaid Care Management,010,Children Adolescents,(315)797-4642,(315)797-4642,409 Columbia St,,Utica,NY,13503,N,,,Oneida,Central New York,Health Home Non-Medicaid Care Management,Support,Care Coordination,"409 Columbia St
Utica, NY 13503
(43.103024, -75.236302)"
04/27/2018 09:52:56 AM,Resource Center for Independent Living,020400,Resource Center for Independent Living,20400,Resource Center for Independent Living,8488,Oneida County Follow Along,999,Adults,(315)797-4642,(315)797-4642x316,409 Columbia Street,,Utica,NY,13503-0210,N,,,Oneida,Central New York,Assisted Competitive Employment,Support,Vocational,"409 Columbia Street
Utica, NY 13503-0210
(43.103024, -75.236302)"
04/27/2018 09:52:56 AM,Resource Center for Independent Living,020400,Resource Center for Independent Living,20400,Resource Center for Independent Living,8488,Ongoing Integrated Supportive Employment,004,Adults,(315)797-4642,(315)797-4642,409 Columbia Street,,Utica,NY,13503,N,,,Oneida,Central New York,Ongoing Integrated Supported Employment Services,Support,Vocational,"409 Columbia Street
Utica, NY 13503
(43.103024, -75.236302)"
04/27/2018 09:52:56 AM,Rome Memorial Hospital Inc.,009303,Rome Memorial Hospital Inc.,81810,Rome Memorial Hospital Inc.,9303,Rome Memorial Hospital Senior Behavioral Health Unit,020,Adults,(315)338-7000,(315)338-7399,1500 North James Street,2nd Floor,Rome,NY,13440,Y,,36,Oneida,Central New York,Inpatient Psychiatric Unit of a General Hospital,Inpatient,Inpatient Psychiatric Unit of a General Hospital,"1500 North James Street
Rome, NY 13440
(43.228954, -75.444248)"
04/27/2018 09:52:56 AM,Mohawk Valley Health System,530099,St. Elizabeth Medical Center,81040,St. Elizabeth Medical Center,6418,St. Elizabeth Medical Center Psychiatric Inpatient Unit,020,Adults,(315)801-8100,(315)801-8100,2209 Genesee Street,,Utica,NY,13501-5930,Y,,36,Oneida,Central New York,Inpatient Psychiatric Unit of a General Hospital,Inpatient,Inpatient Psychiatric Unit of a General Hospital,"2209 Genesee Street
Utica, NY 13501-5930
(43.083646, -75.267158)"
04/27/2018 09:52:56 AM,The Neighborhood Center Inc.,999099,The Neighborhood Center Inc.,11920,The Neighborhood Center Inc.,7998,Adult Recovery Services,501,,(315)272-2600,(315)272-2683,15-17 Hopper Street,,Utica,NY,13501-3507,N,,,Oneida,Central New York,Psychosocial Club,Support,Self-Help,"15 17 Hopper Street
Utica, NY 13501-3507
(43.098286, -75.233329)"
04/27/2018 09:52:56 AM,The Neighborhood Center Inc.,999099,The Neighborhood Center Inc.,11920,The Neighborhood Center Inc.,7998,Advocacy/Support Services,005,Children Adolescents Adults,(315)272-2600,(315)272-2700,628 Mary Street,,Utica,NY,13501-2419,N,,,Oneida,Central New York,Advocacy/Support Services,Support,Self-Help,"628 Mary Street
Utica, NY 13501-2419
(43.096817, -75.219803)"
04/27/2018 09:52:56 AM,The Neighborhood Center Inc.,999099,The Neighborhood Center Inc.,11920,The Neighborhood Center Inc.,7998,Assisted Competitive Employment,002,Adults,(315)272-2600,(315)272-2661,15-17 Hopper Street,,Utica,NY,13501-3507,N,,,Oneida,Central New York,Assisted Competitive Employment,Support,Vocational,"15 17 Hopper Street
Utica, NY 13501-3507
(43.098286, -75.233329)"
04/27/2018 09:52:56 AM,The Neighborhood Center Inc.,999099,The Neighborhood Center Inc.,11920,The Neighborhood Center Inc.,7998,Crisis Intervention,004,Children Adolescents Adults,(315)272-2600,(315)272-2700,628 Mary Street,,Utica,NY,13501-2419,N,,,Oneida,Central New York,Crisis  Intervention,Emergency,Crisis,"628 Mary Street
Utica, NY 13501-2419
(43.096817, -75.219803)"
04/27/2018 09:52:56 AM,The Neighborhood Center Inc.,999099,The Neighborhood Center Inc.,11920,The Neighborhood Center Inc.,7998,Dr. Rao Behavioral Health Clinic,120,Children Adolescents Adults,(315)272-2600,(315)272-2700,628-632 Mary Street,,Utica,NY,13501-2419,Y,,36,Oneida,Central New York,Clinic Treatment,Outpatient,Clinic Treatment,"628 632 Mary Street
Utica, NY 13501-2419
(43.096817, -75.219803)"
04/27/2018 09:52:56 AM,The Neighborhood Center Inc.,999099,The Neighborhood Center Inc.,11920,The Neighborhood Center Inc.,7998,Neighborhood Center Behavioral Health - Rome,121,Children Adolescents Adults,(315)272-2600,(315)272-2730,195-199 West Dominick Street,,Rome,NY,13440-5809,Y,,36,Oneida,Central New York,Clinic Treatment,Outpatient,Clinic Treatment,"195 199 West Dominick Street
Rome, NY 13440-5809
(43.211734, -75.459622)"
04/27/2018 09:52:56 AM,The Neighborhood Center Inc.,999099,The Neighborhood Center Inc.,11920,The Neighborhood Center Inc.,7998,Outreach,015,Children Adolescents Adults,(315)272-2600,(315)272-2661,15-17 Hopper Street,,Utica,NY,13501-3507,N,,,Oneida,Central New York,Outreach,Support,General Support,"15 17 Hopper Street
Utica, NY 13501-3507
(43.098286, -75.233329)"
04/27/2018 09:52:56 AM,The Neighborhood Center Inc.,999099,The Neighborhood Center Inc.,11920,The Neighborhood Center Inc.,7998,The Neighborhood Center - HH CM,021,Adults,(315)272-2600,(315)272-2700,15-17 Hopper Street,,Utica,NY,13501,N,,,Oneida,Central New York,Health Home Care Management,Support,Care Coordination,"15 17 Hopper Street
Utica, NY 13501
(43.098286, -75.233329)"
04/27/2018 09:52:56 AM,The Neighborhood Center Inc.,999099,The Neighborhood Center Inc.,11920,The Neighborhood Center Inc.,7998,The Neighborhood Center - HH Non- Med CM,020,Adults,(315)272-2600,(315)272-2700,15-17 Hopper Street,,Utica,NY,13501-3507,N,,,Oneida,Central New York,Health Home Non-Medicaid Care Management,Support,Care Coordination,"15 17 Hopper Street
Utica, NY 13501-3507
(43.098286, -75.233329)"
04/27/2018 09:52:56 AM,Upstate Cerebral Palsy Inc.,478099,Upstate Cerebral Palsy Inc.,40640,Upstate Cerebral Palsy Inc.,6282,Advocacy,474,,(315)724-6907,(315)738-1428x236,1427 Genesee Streeet,,Utica,NY,13501,N,,,Oneida,Central New York,Advocacy/Support Services,Support,Self-Help,"1427 Genesee
Utica, NY 13501
(43.094025, -75.246321)"
04/27/2018 09:52:56 AM,Upstate Cerebral Palsy Inc.,478099,Upstate Cerebral Palsy Inc.,40640,Upstate Cerebral Palsy Inc.,6282,Assisted Competitive Employment,423,,(315)724-6907,(315)266-0627x227,3899 Oneida Street,,New Hartford,NY,13413,N,,,Oneida,Central New York,Assisted Competitive Employment,Support,Vocational,"3899 Oneida Street
New Hartford, NY 13413
(43.052022, -75.272189)"
04/27/2018 09:52:56 AM,Upstate Cerebral Palsy Inc.,478099,Upstate Cerebral Palsy Inc.,40640,Upstate Cerebral Palsy Inc.,6282,Community Health & Behavioral Services Clinic Program,100,Children Adolescents Adults,(315)724-6907,(315)798-8869,1427 Genesee Street,,Utica,NY,13501-4343,Y,,36,Oneida,Central New York,Clinic Treatment,Outpatient,Clinic Treatment,"1427 Genesee Street
Utica, NY 13501-4343
(43.094025, -75.246321)"
04/27/2018 09:52:56 AM,Upstate Cerebral Palsy Inc.,478099,Upstate Cerebral Palsy Inc.,40640,Upstate Cerebral Palsy Inc.,6282,Early Recognition Coordination and Screening Program,012,Children Adolescents,(315)724-6907,(315)738-1428x236,1427 Genesee Street,,Utica,NY,13501,N,,,Oneida,Central New York,Early Recognition Coordination and Screening Services,Support,General Support,"1427 Genesee Street
Utica, NY 13501
(43.094025, -75.246321)"
04/27/2018 09:52:56 AM,Upstate Cerebral Palsy Inc.,478099,Upstate Cerebral Palsy Inc.,40640,Upstate Cerebral Palsy Inc.,6282,Ongoing Integrated Supported Employment,421,,(315)724-6907,(315)266-0627x227,3899 Oneida Street,,New Hartford,NY,13413,N,,,Oneida,Central New York,Ongoing Integrated Supported Employment Services,Support,Vocational,"3899 Oneida Street
New Hartford, NY 13413
(43.052022, -75.272189)"
04/27/2018 09:52:56 AM,Upstate Cerebral Palsy Inc.,478099,Upstate Cerebral Palsy Inc.,40640,Upstate Cerebral Palsy Inc.,6282,Spring House Psychosocial Club,500,Adults,(315)724-6907,(315)738-1428x0226,1427 Genesee Street,,Utica,NY,13501,N,,,Oneida,Central New York,Psychosocial Club,Support,Self-Help,"1427 Genesee Street
Utica, NY 13501
(43.094025, -75.246321)"
04/27/2018 09:52:56 AM,Upstate Cerebral Palsy Inc.,478099,Upstate Cerebral Palsy Inc.,40640,Upstate Cerebral Palsy Inc.,6282,UCP/MRT Supported Housing Oneida Cty - Comm Svcs,634,Adults,(315)724-6907,Not Available,,,,NY,,N,,,Oneida,Central New York,Supported Housing Community Services,Residential,Unlicensed Housing,
04/27/2018 09:52:56 AM,Upstate Cerebral Palsy Inc.,478099,Upstate Cerebral Palsy Inc.,40640,Upstate Cerebral Palsy Inc.,6282,UCP Supported Housing/Oneida-Comm.Svcs.,631,Adults,(315)724-6907,Not Available,,,,NY,,N,,,Oneida,Central New York,Supported Housing Community Services,Residential,Unlicensed Housing,
04/27/2018 09:52:56 AM,AccessCNY Inc.,000360,AccessCNY Inc.,22180,AccessCNY Inc.,8290,Access CNY Supp Housing/Supporting Housing - Comm Svcs,630,Adults,(315)701-2402,Not Available,,,,NY,,N,,,Onondaga,Central New York,Supported Housing Community Services,Residential,Unlicensed Housing,
04/27/2018 09:52:56 AM,AccessCNY Inc.,000360,AccessCNY Inc.,22180,AccessCNY Inc.,8290,Assisted Competitive Employment,006,Adults,(315)701-2402,(315)478-4151,420 E. Genesee St.,,Syracuse,NY,13202,N,,,Onondaga,Central New York,Assisted Competitive Employment,Support,Vocational,"420 E Genesee St
Syracuse, NY 13202
(43.048071, -76.146564)"
04/27/2018 09:52:56 AM,AccessCNY Inc.,000360,AccessCNY Inc.,22180,AccessCNY Inc.,8290,Bridge Services,011,Adults,(315)701-2402,(315)478-4151,420 E. Genesee St.,,Syracuse,NY,13202,N,,,Onondaga,Central New York,Advocacy/Support Services,Support,Self-Help,"420 E Genesee St
Syracuse, NY 13202
(43.048071, -76.146564)"
04/27/2018 09:52:56 AM,AccessCNY Inc.,000360,AccessCNY Inc.,22180,AccessCNY Inc.,8290,Court Street Community Residence,001,Adults,(315)701-2402,Not Available,,,,NY,,Y,1,36,Onondaga,Central New York,Congregate/Treatment,Residential,Treatment Program,
04/27/2018 09:52:56 AM,AccessCNY Inc.,000360,AccessCNY Inc.,22180,AccessCNY Inc.,8290,CSS,010,Adults,(315)701-2402,(315)478-4151,420 E. Genesee St.,,Syracuse,NY,13202,N,,,Onondaga,Central New York,Psychosocial Club,Support,Self-Help,"420 E Genesee St
Syracuse, NY 13202
(43.048071, -76.146564)"
04/27/2018 09:52:56 AM,AccessCNY Inc.,000360,AccessCNY Inc.,22180,AccessCNY Inc.,8290,Drop In Centers,012,Adults,(315)701-2402,(315)475-1994,466 S. Salina St.,,Syracuse,NY,13202,N,,,Onondaga,Central New York,Drop In Centers,Support,Self-Help,"466 S Salina St
Syracuse, NY 13202
(43.045042, -76.152257)"
04/27/2018 09:52:56 AM,AccessCNY Inc.,000360,AccessCNY Inc.,22180,AccessCNY Inc.,8290,Highland Avenue Community Residence,002,Adults,(315)701-2402,Not Available,,,,NY,,Y,1,36,Onondaga,Central New York,Congregate/Treatment,Residential,Treatment Program,
04/27/2018 09:52:56 AM,AccessCNY Inc.,000360,AccessCNY Inc.,22180,AccessCNY Inc.,8290,Madison Towers Community Residence,003,Adults,(315)701-2402,Not Available,,,,NY,,Y,1,36,Onondaga,Central New York,Congregate/Treatment,Residential,Treatment Program,
04/27/2018 09:52:56 AM,AccessCNY Inc.,000360,AccessCNY Inc.,22180,AccessCNY Inc.,8290,Ongoing Integrated Supported Employment Services,007,Adults,(315)701-2402,(315)478-4151,420 E. Genesee St.,,Syracuse,NY,13202,N,,,Onondaga,Central New York,Ongoing Integrated Supported Employment Services,Support,Vocational,"420 E Genesee St
Syracuse, NY 13202
(43.048071, -76.146564)"
04/27/2018 09:52:56 AM,AccessCNY Inc.,000360,AccessCNY Inc.,22180,AccessCNY Inc.,8290,Sterling House Community Residence,004,Adults,(315)701-2402,Not Available,,,,NY,,Y,1,36,Onondaga,Central New York,Congregate/Treatment,Residential,Treatment Program,
04/27/2018 09:52:56 AM,AccessCNY Inc.,000360,AccessCNY Inc.,22180,AccessCNY Inc.,8290,Supported Education Program,009,Adults,(315)701-2402,(315)478-4151,420 E. Genesee St.,,Syracuse,NY,13202,N,,,Onondaga,Central New York,Supported Education,Support,Education,"420 E Genesee St
Syracuse, NY 13202
(43.048071, -76.146564)"
04/27/2018 09:52:56 AM,AccessCNY Inc.,000360,AccessCNY Inc.,22180,AccessCNY Inc.,8290,Transitional Employment Program,008,Adults,(315)701-2402,(315)472-3475,216 Walton St.,,Syracuse,NY,13202,N,,,Onondaga,Central New York,Transitional Employment Placement (TEP),Support,Vocational,"216 Walton St
Syracuse, NY 13202
(43.047985, -76.15636)"
04/27/2018 09:52:56 AM,AccessCNY Inc.,000360,AccessCNY Inc.,22180,AccessCNY Inc.,8290,Transitional Living Services Apartment Program,005,Adults,(315)701-2402,Not Available,,,,NY,,Y,1,36,Onondaga,Central New York,Apartment/Treatment,Residential,Treatment Program,
04/27/2018 09:52:56 AM,AccessCNY Inc.,000360,AccessCNY Inc.,22180,AccessCNY Inc.,8290,Trauma Initiative,013,Adults,(315)701-2402,(315)478-4151,601 Allen St.,,Syracuse,NY,13210,N,,,Onondaga,Central New York,Self-Help Programs,Support,Self-Help,"601 Allen St
Syracuse, NY 13210
(43.041472, -76.116594)"
04/27/2018 09:52:56 AM,AccessCNY Inc.,000360,AccessCNY Inc.,22180,AccessCNY Inc.,8290,Unique Peerspectives,014,Adults,(315)701-2402,(315)475-1994,466 S. Salina St.,,Syracuse,NY,13202,N,,,Onondaga,Central New York,Transportation,Support,General Support,"466 S Salina St
Syracuse, NY 13202
(43.045042, -76.152257)"
04/27/2018 09:52:56 AM,ARISE Child and Family Services Inc.,751099,ARISE Child and Family Services Inc.,12890,ARISE Child and Family Services Inc.,9235,Arise Child & Family Service Outpatient MHC,100,Children Adolescents Adults,(315)472-3171,(315)472-3171,635 James Street,,Syracuse,NY,13203-2226,Y,,36,Onondaga,Central New York,Clinic Treatment,Outpatient,Clinic Treatment,"635 James Street
Syracuse, NY 13203-2226
(43.054805, -76.143488)"
04/27/2018 09:52:56 AM,ARISE Child and Family Services Inc.,751099,ARISE Child and Family Services Inc.,12890,ARISE Child and Family Services Inc.,9235,Early Recognition Screening and Coordination,002,Children Adolescents,(315)472-3171,(315)472-3171,635 James Street,,Syracuse,NY,13203,N,,,Onondaga,Central New York,Early Recognition Coordination and Screening Services,Support,General Support,"635 James Street
Syracuse, NY 13203
(43.054805, -76.143488)"
04/27/2018 09:52:56 AM,Catholic Charities of Onondaga County,811099,Catholic Charities of Onondaga County,40820,Catholic Charities of Onondaga County,7039,Better Beginnings,001,Children Adults,(315)424-1800,(315)362-7568,1654 West Onondaga Street,,Syracuse,NY,13204,N,,,Onondaga,Central New York,Advocacy/Support Services,Support,Self-Help,"1654 West Onondaga Street
Syracuse, NY 13204
(43.033696, -76.181615)"
04/27/2018 09:52:56 AM,Catholic Charities of Onondaga County,811099,Catholic Charities of Onondaga County,40820,Catholic Charities of Onondaga County,7039,Elder Advocacy Expansion,004,Adults,(315)424-1800,(315)424-1800,1654 W. Onondaga Street,,Syracuse,NY,13204,N,,,Onondaga,Central New York,Advocacy/Support Services,Support,Self-Help,"1654 W Onondaga Street
Syracuse, NY 13204
(43.033696, -76.181615)"
04/27/2018 09:52:56 AM,Catholic Charities of Onondaga County,811099,Catholic Charities of Onondaga County,40820,Catholic Charities of Onondaga County,7039,Hope Connections for Community Integration,003,Adults,(315)424-1800,(315)362-7629,1654 West Onondaga Street,,Syracuse,NY,13204,N,,,Onondaga,Central New York,Recovery Center,Support,Self-Help,"1654 West Onondaga Street
Syracuse, NY 13204
(43.033696, -76.181615)"
04/27/2018 09:52:56 AM,Central New York Services Inc.,569099,Central New York Services Inc.,36370,Central New York Services Inc.,8403,Central New York PROS,014,Adults,(315)478-2453,(315)478-2030,375 West Onondaga Street,Suite 10,Syracuse,NY,13202,Y,,36,Onondaga,Central New York,Comprehensive PROS with Clinical Treatment,Outpatient,Personalized Recovery-Oriented Services,"375 West Onondaga Street
Syracuse, NY 13202
(43.041588, -76.156047)"
