Agency Name,Program Name,Populations Served,Agency Phone,Program Phone,Program Address 1,Program City,Program State,Program Zip,Program County,Program Region,Program Type Description,Program Category Description,Program Subcategory Description,Complete Address,lat,lon
Putnam Family and Community Services Inc.,Advocacy/Support Services,Adolescents Adults,(845)225-2700,(845)225-2700x184,1816 Route 6,Carmel,NY,10512,Putnam,Hudson River,Advocacy/Support Services,Support,Self-Help,1816 Route 6 Carmel Putnam NY US 10512,"NA","NA"
Putnam Family and Community Services Inc.,CoveCare Center HH CM C & Y,Children Adolescents,(845)225-2700,(845)225-2700x235,1808 Route 6,Carmel,NY,10512,Putnam,Hudson River,Health Home Care Management,Support,Care Coordination,1808 Route 6 Carmel Putnam NY US 10512,"NA","NA"
Putnam Family and Community Services Inc.,Family Support Services,Children,(845)225-2700,(845)225-2700,1816 Route 6,Carmel,NY,10512,Putnam,Hudson River,Family Support Services - Children & Family,Support,General Support,1816 Route 6 Carmel Putnam NY US 10512,"NA","NA"
Putnam Family and Community Services Inc.,Health Home C&Y Non Medicaid Care Management,Children Adolescents,(845)225-2700,(845)225-2700x235,1808 Route 6,Carmel,NY,10512,Putnam,Hudson River,Health Home Non-Medicaid Care Management,Support,Care Coordination,1808 Route 6 Carmel Putnam NY US 10512,"NA","NA"
Putnam Family and Community Services Inc.,Outreach,Children Adolescents Adults,(845)225-2700,(845)225-2700,1816 Route 6,Carmel,NY,10512,Putnam,Hudson River,Outreach,Support,General Support,1816 Route 6 Carmel Putnam NY US 10512,"NA","NA"
Putnam Family and Community Services Inc.,Partnership Innovation for Older Adults,Adults,(845)225-2700,(845)225-2700,1808 Route 6,Carmel,NY,10512,Putnam,Hudson River,Geriatric Demo Gatekeeper,Support,General Support,1808 Route 6 Carmel Putnam NY US 10512,"NA","NA"
Putnam Family and Community Services Inc.,Patient Transportation,Not Reported,(845)225-2700,(914)225-2700,47 Brewster Avenue,Carmel,NY,10512,Putnam,Hudson River,Transportation,Support,General Support,47 Brewster Avenue Carmel Putnam NY US 10512,"NA","NA"
Putnam Family and Community Services Inc.,PFCS PROSper,Adults,(845)225-2700,(845)225-2700,1816 Route 6,Carmel,NY,10512,Putnam,Hudson River,Comprehensive PROS with Clinical Treatment,Outpatient,Personalized Recovery-Oriented Services,1816 Route 6 Carmel Putnam NY US 10512,"NA","NA"
Putnam Family and Community Services Inc.,Putnam Community Mental Health Services Clinic,Children Adolescents Adults,(845)225-2700,(845)225-2700,1808 Route 6,Carmel,NY,10512-2356,Putnam,Hudson River,Clinic Treatment,Outpatient,Clinic Treatment,1808 Route 6 Carmel Putnam NY US 10512-2356,"NA","NA"
Putnam Family and Community Services Inc.,Putnam Family & Community Services Inc. HHCM,Adults,(845)225-2700,(845)225-2700,1816 Route 6,Carmel,NY,10512,Putnam,Hudson River,Health Home Care Management,Support,Care Coordination,1816 Route 6 Carmel Putnam NY US 10512,"NA","NA"
Putnam Family and Community Services Inc.,Putnam Family & Community Services Inc. - HH NonMed CM,Adults,(845)225-2700,(845)225-2700,1816 Route 6,Carmel,NY,10512,Putnam,Hudson River,Health Home Non-Medicaid Care Management,Support,Care Coordination,1816 Route 6 Carmel Putnam NY US 10512,"NA","NA"
Putnam Family and Community Services Inc.,Putnam F&C - Non Medicaid CC,Adults,(845)225-2700,(914)225-2700x133,1816 Route 6,Carmel,NY,10512,Putnam,Hudson River,Non-Medicaid Care Coordination,Support,Care Coordination,1816 Route 6 Carmel Putnam NY US 10512,"NA","NA"
Putnam Family and Community Services Inc.,Residential Family Peer Partners Program,Adolescents,(845)225-2700,(845)225-2700,1808 Route Six,Carmel,NY,10512,Putnam,Hudson River,Family Support Services - Children & Family,Support,General Support,1808 Route Six Carmel Putnam NY US 10512,"NA","NA"
Putnam Family and Community Services Inc.,Transition Management Services,Adults,(845)225-2700,(845)225-2700,1808 Route 6,Carmel,NY,10512,Putnam,Hudson River,Transition Management Services,Support,Care Coordination,1808 Route 6 Carmel Putnam NY US 10512,"NA","NA"
Search For Change Inc.,SFC Putnam Apartment Program,Adults,(914)428-5600x9228,Not Available,Not Reported,Not Reported,NY,Not Reported,Putnam,Hudson River,Apartment/Treatment,Residential,Treatment Program,Not Reported Not Reported Putnam NY US Not Reported,"NA","NA"
Search For Change Inc.,SFC SH/Putnam County PC Long Stay - Comm Svcs,Adults,(914)428-5600x9228,Not Available,Not Reported,Not Reported,NY,Not Reported,Putnam,Hudson River,Supported Housing Community Services,Residential,Unlicensed Housing,Not Reported Not Reported Putnam NY US Not Reported,"NA","NA"
Search For Change Inc.,SFC Supported Housing / Putnam County-Comm.Svcs.,Adults,(914)428-5600x9228,Not Available,Not Reported,Not Reported,NY,Not Reported,Putnam,Hudson River,Supported Housing Community Services,Residential,Unlicensed Housing,Not Reported Not Reported Putnam NY US Not Reported,"NA","NA"
Search For Change Inc.,SFC Townhouse,Adults,(914)428-5600x9228,Not Available,Not Reported,Not Reported,NY,Not Reported,Putnam,Hudson River,Congregate/Treatment,Residential,Treatment Program,Not Reported Not Reported Putnam NY US Not Reported,"NA","NA"
ACMH Inc.,74 Avenue A,Adults,(212)274-8558,Not Available,Not Reported,Not Reported,NY,Not Reported,Queens,New York City,SRO Community Residence,Residential,Treatment Program,Not Reported Not Reported Queens NY US Not Reported,"NA","NA"
ACMH Inc.,ACMH Forensic PC Supportive Housing-Comm.Svcs,Adults,(212)274-8558,Not Available,Not Reported,Not Reported,NY,Not Reported,Queens,New York City,Supported Housing Community Services,Residential,Unlicensed Housing,Not Reported Not Reported Queens NY US Not Reported,"NA","NA"
ACMH Inc.,ACMH/Markus Gardens Supp Housing SPSRO Program,Adults,(212)274-8558,Not Available,Not Reported,Not Reported,NY,Not Reported,Queens,New York City,Supported/Single Room Occupancy (SRO),Residential,Unlicensed Housing,Not Reported Not Reported Queens NY US Not Reported,"NA","NA"
ACMH Inc.,ACMH - SH/PC Long Stay Creedmoor PC Queens - Comm. Svcs,Adults,(212)274-8558,Not Available,Not Reported,Not Reported,NY,Not Reported,Queens,New York City,Supported Housing Community Services,Residential,Unlicensed Housing,Not Reported Not Reported Queens NY US Not Reported,"NA","NA"
ACMH Inc.,ACMH - SH/PC Long Stay Queens - Comm. Svcs,Adults,(212)274-8558,Not Available,Not Reported,Not Reported,NY,Not Reported,Queens,New York City,Supported Housing Community Services,Residential,Unlicensed Housing,Not Reported Not Reported Queens NY US Not Reported,"NA","NA"
ACMH Inc.,ACMH SH/Supported Apartments 641- comm svcs,Adults,(212)274-8558,Not Available,Not Reported,Not Reported,NY,Not Reported,Queens,New York City,Supported Housing Community Services,Residential,Unlicensed Housing,Not Reported Not Reported Queens NY US Not Reported,"NA","NA"
ACMH Inc.,ACMH - Supported Apartments 639 Queens - Comm. Svcs,Adults,(212)274-8558,Not Available,Not Reported,Not Reported,NY,Not Reported,Queens,New York City,Supported Housing Community Services,Residential,Unlicensed Housing,Not Reported Not Reported Queens NY US Not Reported,"NA","NA"
ACMH Inc.,ACMH Supported Housing 645 Queens - Comm Svcs,Adults,(212)274-8558,Not Available,Not Reported,Not Reported,NY,Not Reported,Queens,New York City,Supported Housing Community Services,Residential,Unlicensed Housing,Not Reported Not Reported Queens NY US Not Reported,"NA","NA"
ACMH Inc.,ACMH - Supported Housing/NY NY III Queens - Comm. Svcs,Adults,(212)274-8558,Not Available,Not Reported,Not Reported,NY,Not Reported,Queens,New York City,Supported Housing Community Services,Residential,Unlicensed Housing,Not Reported Not Reported Queens NY US Not Reported,"NA","NA"
ACMH Inc.,ACMH - Supported Housing/Queens - Comm. Svcs,Adults,(212)274-8558,Not Available,Not Reported,Not Reported,NY,Not Reported,Queens,New York City,Supported Housing Community Services,Residential,Unlicensed Housing,Not Reported Not Reported Queens NY US Not Reported,"NA","NA"
ACMH Inc.,Queens Treatment Apartment Program,Adults,(212)274-8558,Not Available,Not Reported,Not Reported,NY,Not Reported,Queens,New York City,Apartment/Treatment,Residential,Treatment Program,Not Reported Not Reported Queens NY US Not Reported,"NA","NA"
ACMH Inc.,Sabra Goldman House,Adults,(212)274-8558,Not Available,Not Reported,Not Reported,NY,Not Reported,Queens,New York City,SRO Community Residence,Residential,Treatment Program,Not Reported Not Reported Queens NY US Not Reported,"NA","NA"
ACMH Inc.,Young Adult Apartments at Markus Gardens,Adults,(212)274-8558,Not Available,Not Reported,Not Reported,NY,Not Reported,Queens,New York City,SRO Community Residence,Residential,Treatment Program,Not Reported Not Reported Queens NY US Not Reported,"NA","NA"
Advanced Center for Psychotherapy Inc.,Advanced Center for Psychotherapy Forest Hills,Children Adolescents Adults,(718)658-1123,(718)261-3330,103-26 68th Road,Forest Hills,NY,11375-3263,Queens,New York City,Clinic Treatment,Outpatient,Clinic Treatment,103-26 68th Road Forest Hills Queens NY US 11375-3263,"NA","NA"
Advanced Center for Psychotherapy Inc.,Advanced Center for Psychotherapy Jamaica Branch,Children Adolescents Adults,(718)658-1123,(718)658-1123,178-10 Wexford Terrace,Jamaica Estates,NY,11432,Queens,New York City,Clinic Treatment,Outpatient,Clinic Treatment,178-10 Wexford Terrace Jamaica Estates Queens NY US 11432,"NA","NA"
Arista Center for Psychotherapy Inc.,Arista Center for Psychotherapy,Children Adolescents Adults,(718)793-3133,(718)793-3133,110-20 71st Road,Forest Hills,NY,11375-4975,Queens,New York City,Clinic Treatment,Outpatient,Clinic Treatment,110-20 71st Road Forest Hills Queens NY US 11375-4975,"NA","NA"
Bronx Addiction Svcs Integrated Concepts Syst,BASICS Supported Housing/Queens - Comm Svcs,Adults,(718)861-5650,Not Available,Not Reported,Not Reported,NY,Not Reported,Queens,New York City,Supported Housing Community Services,Residential,Unlicensed Housing,Not Reported Not Reported Queens NY US Not Reported,"NA","NA"
Bleuler Psychotherapy Center Inc.,Bleuler Psychotherapy Center,Children Adolescents Adults,(718)275-6010,(718)275-6010,104-70 Queens Boulevard,Forest Hills,NY,11375,Queens,New York City,Clinic Treatment,Outpatient,Clinic Treatment,104-70 Queens Boulevard Forest Hills Queens NY US 11375,"NA","NA"
Catholic Charities Neighborhood Services Inc,CCNS Jamaica Community Living Program,Adults,(718)722-6000,Not Available,Not Reported,Not Reported,NY,Not Reported,Queens,New York City,Apartment/Treatment,Residential,Treatment Program,Not Reported Not Reported Queens NY US Not Reported,"NA","NA"
Catholic Charities Neighborhood Services Inc,CCNS Queens Community Living Program,Adults,(718)722-6000,Not Available,Not Reported,Not Reported,NY,Not Reported,Queens,New York City,Apartment/Treatment,Residential,Treatment Program,Not Reported Not Reported Queens NY US Not Reported,"NA","NA"
Catholic Charities Neighborhood Services Inc,CCNS SH PC Long Stay Creedmoor PC/Queens Cty-Comm Svcs,Adults,(718)722-6000,Not Available,Not Reported,Not Reported,NY,Not Reported,Queens,New York City,Supported Housing Community Services,Residential,Unlicensed Housing,Not Reported Not Reported Queens NY US Not Reported,"NA","NA"
Catholic Charities Neighborhood Services Inc,CCNS Supported Housing/NY NY III Queens County-Comm Svcs,Adults,(718)722-6000,Not Available,Not Reported,Not Reported,NY,Not Reported,Queens,New York City,Supported Housing Community Services,Residential,Unlicensed Housing,Not Reported Not Reported Queens NY US Not Reported,"NA","NA"
Catholic Charities Neighborhood Services Inc,CCNS Supported Housing/PC Long Stay Queens - Comm. Svcs.,Adults,(718)722-6000,Not Available,Not Reported,Not Reported,NY,Not Reported,Queens,New York City,Supported Housing Community Services,Residential,Unlicensed Housing,Not Reported Not Reported Queens NY US Not Reported,"NA","NA"
Catholic Charities Neighborhood Services Inc,CCNS Supported Housing/Queens County-Comm.Svcs.,Adults,(718)722-6000,Not Available,Not Reported,Not Reported,NY,Not Reported,Queens,New York City,Supported Housing Community Services,Residential,Unlicensed Housing,Not Reported Not Reported Queens NY US Not Reported,"NA","NA"
Central New York Psychiatric Center,Queensboro Mental Health Unit,Adults,(315)765-3600,(718)984-2598,47-04 Van Dam Street,Long Island City,NY,11101,Queens,New York City,Prison-based Forensic Mental Health Units,Support,Forensics,47-04 Van Dam Street Long Island City Queens NY US 11101,"NA","NA"
ComuniLife Inc.,ComuniLife Supported Housing/Adult Homes SH Queens-Comm Svcs,Adults,(212)219-1618,Not Available,Not Reported,Not Reported,NY,Not Reported,Queens,New York City,Supported Housing Community Services,Residential,Unlicensed Housing,Not Reported Not Reported Queens NY US Not Reported,"NA","NA"
ComuniLife Inc.,ComuniLife Supported Housing/Queens - Community Services,Adults,(212)219-1618,Not Available,Not Reported,Not Reported,NY,Not Reported,Queens,New York City,Supported Housing Community Services,Residential,Unlicensed Housing,Not Reported Not Reported Queens NY US Not Reported,"NA","NA"
Creedmoor Psychiatric Center,Aurora House,Adults,(718)464-7500,Not Available,Not Reported,Not Reported,NY,Not Reported,Queens,New York City,Congregate/Treatment,Residential,Treatment Program,Not Reported Not Reported Queens NY US Not Reported,"NA","NA"
Creedmoor Psychiatric Center,Creedmoor Gateway Transitional Residence,Adults,(718)464-7500,Not Available,Not Reported,Not Reported,NY,Not Reported,Queens,New York City,Congregate/Treatment,Residential,Treatment Program,Not Reported Not Reported Queens NY US Not Reported,"NA","NA"
Creedmoor Psychiatric Center,Creedmoor Oak House Community Residence,Adults,(718)464-7500,Not Available,Not Reported,Not Reported,NY,Not Reported,Queens,New York City,Congregate/Treatment,Residential,Treatment Program,Not Reported Not Reported Queens NY US Not Reported,"NA","NA"
Creedmoor Psychiatric Center,Creedmoor Stepping Stones Transitional Residence,Adults,(718)464-7500,Not Available,Not Reported,Not Reported,NY,Not Reported,Queens,New York City,Congregate/Treatment,Residential,Treatment Program,Not Reported Not Reported Queens NY US Not Reported,"NA","NA"
Creedmoor Psychiatric Center,Polaris House TPP,Adults,(718)464-7500,Not Available,Not Reported,Not Reported,NY,Not Reported,Queens,New York City,Congregate/Treatment,Residential,Treatment Program,Not Reported Not Reported Queens NY US Not Reported,"NA","NA"
Creedmoor Psychiatric Center,Renaissance House,Adults,(718)464-7500,Not Available,Not Reported,Not Reported,NY,Not Reported,Queens,New York City,Congregate/Treatment,Residential,Treatment Program,Not Reported Not Reported Queens NY US Not Reported,"NA","NA"
Federation of Org. f/t NYS Ment.Disabled Inc,Fed of Org Supp Housing/Adult Home SH Queens - Comm. Svcs,Adults,(631)669-5355,Not Available,Not Reported,Not Reported,NY,Not Reported,Queens,New York City,Supported Housing Community Services,Residential,Unlicensed Housing,Not Reported Not Reported Queens NY US Not Reported,"NA","NA"
Federation of Org. f/t NYS Ment.Disabled Inc,Fed of Org Supp Housing/Forensic Bronx SPPCSH - Comm Svcs,Adults,(631)669-5355,Not Available,Not Reported,Not Reported,NY,Not Reported,Queens,New York City,Supported Housing Community Services,Residential,Unlicensed Housing,Not Reported Not Reported Queens NY US Not Reported,"NA","NA"
Federation of Org. f/t NYS Ment.Disabled Inc,Fed of Org Supp Housing/Forensic Kings SPPCSH - Comm Svcs,Adults,(631)669-5355,Not Available,Not Reported,Not Reported,NY,Not Reported,Queens,New York City,Supported Housing Community Services,Residential,Unlicensed Housing,Not Reported Not Reported Queens NY US Not Reported,"NA","NA"
Federation of Org. f/t NYS Ment.Disabled Inc,Fed of Org Supp Housing/Forensic Manhatt SPPCSH - Comm Svcs,Adults,(631)669-5355,Not Available,Not Reported,Not Reported,NY,Not Reported,Queens,New York City,Supported Housing Community Services,Residential,Unlicensed Housing,Not Reported Not Reported Queens NY US Not Reported,"NA","NA"
Federation of Org. f/t NYS Ment.Disabled Inc,Fed of Org Supp Housing/Transformation SH CPC - Comm Svcs,Adults,(631)669-5355,Not Available,Not Reported,Not Reported,NY,Not Reported,Queens,New York City,Supported Housing Community Services,Residential,Unlicensed Housing,Not Reported Not Reported Queens NY US Not Reported,"NA","NA"
